County Name,1/22/2020,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020,6/29/2020,6/30/2020,7/1/2020,7/2/2020,7/3/2020,7/4/2020,7/5/2020,7/6/2020,7/7/2020,7/8/2020,7/9/2020,7/10/2020,7/11/2020,7/12/2020,7/13/2020,7/14/2020,7/15/2020,7/16/2020,7/17/2020,7/18/2020,7/19/2020,7/20/2020,7/21/2020,7/22/2020,7/23/2020,7/24/2020,7/25/2020,7/26/2020,7/27/2020,7/28/2020,7/29/2020,7/30/2020,7/31/2020,8/1/2020,8/2/2020,8/3/2020,8/4/2020,8/5/2020,8/6/2020,8/7/2020,8/8/2020,8/9/2020,8/10/2020,8/11/2020,8/12/2020,8/13/2020,8/14/2020,8/15/2020,8/16/2020,8/17/2020,8/18/2020,8/19/2020,8/20/2020,8/21/2020,8/22/2020,8/23/2020,8/24/2020,8/25/2020,8/26/2020,8/27/2020,8/28/2020,8/29/2020,8/30/2020,8/31/2020,9/1/2020,9/2/2020,9/3/2020,9/4/2020,9/5/2020,9/6/2020,9/7/2020,9/8/2020,9/9/2020,9/10/2020,9/11/2020,9/12/2020,9/13/2020,9/14/2020,9/15/2020,9/16/2020
Siskiyou County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,7,7,8,9,9,9,9,9,12,12,14,14,14,15,15,16,18,20,20,21,21,22,23,24,26,26,26,26,27,27,28,29,31,31,31,31,31,32,32,33,33,41,41,41,43,43,44,44,44,44,44,51,53,55,60,61,61,61,66,66,69,72,73,73,73,81,88,89,92,93,93,93,102,106,108,110,111,111,111,114,114,114,115,123,123,123,124,125,126,127,128,128,128,137,138,140,143,143,143,144,144,144,150,154,155,155,155,156,158,158
Solano County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,6,6,6,7,8,8,8,10,10,14,14,21,24,31,34,34,34,34,43,49,54,61,73,73,73,88,99,112,115,121,121,121,135,140,141,156,169,169,169,180,181,186,191,199,199,199,226,249,254,263,266,266,266,320,325,337,342,351,351,351,379,388,397,408,410,410,410,424,430,435,449,455,455,455,455,499,502,509,517,517,517,546,547,559,565,566,566,566,590,610,617,643,657,657,657,685,687,792,811,860,860,860,933,1020,1064,1094,1118,1118,1118,1126,1288,1402,1476,1476,1476,1476,1740,1826,1922,1985,2075,2075,2075,2219,2313,2407,2483,2554,2554,2554,2759,2857,2982,3070,3129,3129,3129,3283,3388,3462,3520,3611,3611,3611,3721,3806,3884,3959,4029,4029,4029,4274,4338,4414,4534,4596,4596,4596,4767,4871,4943,5006,5048,5048,5048,5206,5231,5280,5328,5388,5388,5388,5512,5547,5588,5631,5671,5671,5671,5671,5762,5778,5805,5820,5820,5820,5937,5987,5987
Sonoma County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,3,3,3,3,3,3,5,6,6,8,9,21,23,25,29,34,39,41,41,54,57,73,85,91,95,100,105,107,115,120,136,136,145,145,145,147,152,160,163,172,180,180,181,182,192,194,216,217,220,220,222,232,232,244,252,252,261,261,286,292,292,300,309,309,312,333,351,364,364,373,387,391,411,433,467,467,482,500,524,524,531,531,548,553,564,566,593,593,610,624,642,653,671,671,680,701,722,752,758,765,774,803,822,835,853,885,935,956,974,1006,1092,1092,1118,1136,1185,1229,1267,1359,1359,1359,1466,1487,1519,1561,1650,1703,1819,1886,1941,1979,2027,2068,2121,2169,2241,2241,2300,2404,2466,2559,2570,2617,2748,2748,2842,2944,3055,3113,3113,3208,3208,3431,3556,3670,3670,3753,3825,3859,4063,4157,4293,4377,4465,4662,4779,4863,4942,5067,5120,5212,5351,5422,5469,5588,5654,5718,5800,5917,6067,6142,6303,6303,6360,6360,6516,6516,6561,6623,6623,6701,6738,6738
Stanislaus County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,4,5,5,5,5,8,10,11,12,17,23,29,31,33,39,44,50,58,65,71,81,90,95,103,116,121,131,146,163,177,187,206,221,226,232,236,251,258,264,286,294,312,324,339,374,380,400,411,428,433,461,476,488,496,501,508,517,526,537,544,559,571,587,593,598,611,621,629,646,659,670,677,683,699,718,744,750,767,792,816,840,865,901,937,991,1023,1072,1090,1110,1212,1242,1267,1322,1404,1473,1514,1599,1639,1714,1789,1871,1940,2000,2115,2165,2255,2310,2391,2531,2581,2660,2760,2889,3004,3004,4633,4732,4973,5178,5356,5517,5777,5777,6220,6344,6508,6835,6984,7401,7603,7861,7994,8228,8288,8492,8745,8890,9061,9221,9277,9308,9359,9408,9566,9665,9963,10264,10855,11592,11682,11953,12379,12541,12668,12745,12935,13084,13120,13282,13380,13483,13521,13886,14101,14101,14257,14544,14710,14786,14902,15021,15162,15277,15382,15441,15635,15685,15749,15838,15926,15926,16024,16052,16077
Sutter County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,6,6,9,10,14,14,16,16,16,18,19,20,22,22,22,22,23,24,24,24,25,25,26,26,26,26,28,28,29,29,29,29,30,30,31,31,31,31,31,31,31,32,33,33,34,35,36,37,37,38,38,40,40,40,40,40,40,40,42,42,42,42,42,43,46,46,46,48,51,52,55,55,65,66,67,69,78,83,86,88,89,92,97,99,101,112,118,125,127,140,147,152,160,176,176,197,206,228,243,252,252,302,302,323,372,372,388,421,441,454,471,471,502,520,539,553,567,601,615,615,647,647,701,731,755,768,768,797,812,840,881,893,921,942,952,952,996,1041,1041,1091,1094,1137,1137,1178,1186,1213,1223,1223,1260,1260,1312,1312,1325,1368,1368,1368,1400,1409,1436,1449,1461,1465,1465,1465,1512,1530,1530,1564,1564,1564,1599,1608,1608
Tehama County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4,5,6,6,7,8,8,9,10,11,12,12,21,21,21,27,28,28,32,34,34,34,53,55,59,62,62,62,62,75,78,82,88,88,88,88,93,94,98,98,104,107,107,115,121,126,126,134,134,134,151,151,165,173,189,189,189,189,214,219,226,226,234,234,246,246,257,271,271,276,276,276,304,304,305,312,318,318,318,330,340,352,356,364,364,364,394,400,402,405,412,412,412,421,424,430,430,430,442,442,442,462,462,465,465,465,465,473,473
Trinity County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,8,8,8,8,8,8,8,8,10,10,10,10,11,11,11,13,13,13,13,13,13,13,13,13,13,14,14,14,14,14,14,15,15,15
Tulare County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,3,5,7,11,12,12,16,17,18,20,24,29,35,43,45,59,74,81,107,116,135,157,168,187,203,227,227,264,296,352,372,382,397,411,422,436,441,453,472,491,504,532,578,626,640,680,720,743,757,858,916,969,1013,1079,1140,1159,1241,1268,1295,1338,1426,1430,1436,1539,1552,1603,1641,1641,1641,1641,1771,1796,1835,1844,1844,1844,1897,2004,2026,2083,2116,2116,2116,2220,2381,2432,2475,2564,2564,2564,2664,2798,2881,3004,3046,3046,3046,3177,3434,3533,3646,3705,3705,3705,3872,4156,4323,4521,4627,4627,4627,5009,5175,5298,5509,5678,5678,5678,5942,6209,6332,6480,6683,6683,6683,6896,7120,7603,7876,8210,8210,8210,8534,8862,9076,9241,9454,9454,9454,9745,9990,10078,10334,10475,10475,10475,10862,11549,11643,11847,12105,12105,12105,12451,12718,12836,13022,13117,13117,13117,13431,13609,13673,13775,13884,13884,13884,14039,14305,14442,14552,14677,14677,14677,14677,14816,14967,15043,15114,15114,15114,15270,15361,15486
Tuolumne County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,5,5,7,7,7,7,7,7,8,8,8,9,9,9,9,9,9,10,10,12,14,15,22,22,22,22,22,30,34,43,43,43,43,43,57,58,60,64,64,73,73,76,80,84,85,85,85,101,104,109,117,126,126,126,131,131,132,134,141,141,141,144,144,144,147,152,152,152,155,159,159,160,160,160,160,165,165,166,170,172,172,172,177,179,179,179,179,181,181,182,185,186,187,187,187,188,188,188,211,212,213,213,213,216,216,216
Ventura County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,4,4,4,10,13,17,19,26,30,35,39,50,61,61,98,109,126,149,160,177,189,203,221,226,243,263,274,298,309,314,317,350,365,384,396,416,422,428,443,451,465,476,476,497,503,508,517,535,544,559,566,577,595,608,631,652,666,666,678,700,725,748,764,764,764,825,837,858,858,912,912,912,912,1017,1017,1062,1062,1078,1078,1152,1164,1190,1216,1261,1261,1261,1341,1381,1404,1404,1518,1518,1518,1633,1655,1706,1753,1753,1835,1835,2030,2161,2260,2287,2336,2336,2336,2740,2740,3096,3240,3240,3240,3240,3789,3858,3858,4093,4246,4246,4246,4246,4619,4619,4968,4968,4968,4968,5192,5955,6049,6156,6392,6392,6392,6830,6893,6997,7103,7344,7344,7344,7877,7877,7953,7953,8146,8146,8146,8634,8740,8790,8909,9090,9090,9090,9297,9340,9394,9557,9695,9695,9695,10063,10111,10207,10276,10346,10346,10346,10653,10686,10806,10890,10943,10943,10943,10943,11239,11276,11373,11482,11482,11482,11683,11693,11842
Yolo County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,4,5,5,6,6,6,8,10,11,11,16,16,16,24,25,28,33,37,37,37,50,56,67,71,75,88,93,101,102,116,125,126,126,137,142,146,151,155,157,158,161,161,162,163,164,169,171,171,171,172,172,172,172,172,173,174,177,179,182,182,183,184,184,185,185,186,188,190,194,198,200,205,207,210,210,211,212,213,214,216,218,221,223,225,226,227,240,248,252,253,255,265,291,302,310,321,330,347,366,386,408,438,458,458,505,526,555,583,583,613,677,705,723,760,802,839,839,929,966,999,1023,1062,1101,1123,1162,1196,1200,1225,1275,1315,1342,1394,1424,1446,1477,1494,1510,1544,1572,1582,1636,1636,1660,1690,1721,1759,1834,1898,1918,1927,1966,2019,2046,2076,2097,2118,2147,2164,2184,2205,2239,2255,2274,2287,2310,2335,2386,2424,2438,2451,2478,2495,2524,2541,2564,2564,2597,2611,2633,2650,2650,2689,2710,2710
Yuba County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3,3,3,4,6,7,8,8,9,9,10,11,13,15,15,15,15,15,15,15,15,15,15,16,16,16,16,16,16,16,16,16,16,17,17,18,19,19,19,19,19,19,20,20,20,20,21,23,25,25,25,25,25,28,28,28,28,28,28,28,28,28,28,29,29,30,30,30,31,31,31,32,32,32,32,32,33,34,35,35,35,36,37,39,39,41,42,42,43,43,49,51,57,61,65,71,71,95,103,106,120,128,128,147,147,154,180,180,192,211,221,231,236,236,257,270,289,309,319,338,356,356,382,382,415,441,465,471,471,501,512,533,553,572,588,600,646,646,666,688,688,740,758,758,758,814,821,829,844,844,859,859,883,883,893,909,909,909,915,927,944,954,975,994,994,994,1017,1037,1037,1057,1057,1057,1085,1092,1092
